 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100
126,16137.7,17384.4,17441.2,17934.6,18072.5,18374.0,18769.6,18615.8,18487.1,18866.4,19486.4,19908.3,20129.8,20166.4,20096.9,20074.0,20623.8,21449.8,21757.6,21679.4,21689.3,21920.7,22245.4,21654.8,20798.8,20452.6,20818.4,21901.4,22813.3,23567.9,24114.9,24676.2,25401.1,26424.1,27399.3,27564.3,27241.5,26978.1,26658.8,26166.0,24786.4,23233.2,22521.0,21903.4,21143.2,20698.0,20985.8,21779.4,21744.9,20924.7,20396.2,19722.0,19030.1,18859.1,18675.6,18454.2,18518.5,18907.1,18706.4,18947.1,19805.8,20298.2,20681.7,20900.2,20966.5,20934.8,20934.7,21341.1,21053.8,20125.3,19682.9,19504.4,19575.3,19653.8,19778.0,19730.3,19540.6,19573.9,19089.1,18854.2,18836.0,18357.5,18262.4,18331.8,18468.5,18666.1,18839.5,18880.9,18860.3,18818.1,18694.9,18341.6,17907.8,17660.0,17639.8,17867.2,17350.3,16439.3,16052.7,15885.1
127,16139.8,17387.5,17443.2,17938.6,18076.9,18379.3,18776.0,18623.6,18496.6,18873.4,19492.3,19916.4,20141.0,20178.2,20106.1,20083.1,20632.8,21459.5,21767.2,21688.2,21699.0,21931.1,22255.5,21664.1,20809.8,20461.2,20824.0,21907.0,22825.5,23582.1,24123.5,24683.9,25409.5,26430.7,27407.5,27572.4,27248.4,26986.8,26665.0,26174.3,24797.3,23242.9,22531.8,21913.3,21152.3,20707.0,20995.7,21789.4,21753.8,20933.5,20406.2,19733.1,19039.4,18868.7,18683.8,18459.6,18524.5,18916.2,18716.8,18955.3,19815.1,20308.8,20691.8,20909.2,20978.5,20947.7,20944.3,21348.0,21061.9,20131.4,19686.4,19509.9,19582.5,19663.6,19786.1,19738.4,19547.1,19578.3,19095.1,18861.6,18842.3,18362.9,18270.5,18338.9,18475.0,18674.1,18846.4,18887.8,18866.7,18824.2,18701.1,18342.9,17910.0,17665.8,17645.8,17871.4,17351.9,16442.8,16059.5,15891.6
128,16142.1,17390.4,17445.6,17942.2,18081.9,18387.3,18784.5,18628.9,18501.6,18878.5,19500.3,19925.9,20150.5,20187.5,20115.7,20094.9,20643.0,21468.9,21775.1,21696.5,21707.2,21939.0,22260.3,21670.7,20818.7,20468.7,20832.0,21911.0,22830.5,23588.9,24130.2,24691.1,25413.3,26433.9,27411.3,27572.5,27248.2,26988.9,26668.7,26176.6,24799.1,23247.8,22540.9,21923.5,21160.1,20713.2,21002.1,21797.9,21761.9,20939.2,20414.1,19740.0,19044.9,18877.1,18692.2,18466.6,18533.2,18924.2,18723.8,18963.1,19825.0,20316.9,20698.6,20916.1,20984.7,20953.6,20951.7,21354.6,21066.3,20136.1,19692.1,19515.9,19588.0,19669.7,19793.9,19744.0,19554.2,19585.1,19101.0,18870.0,18848.3,18369.7,18276.5,18342.3,18481.1,18680.3,18850.5,18891.9,18869.4,18824.9,18701.9,18345.8,17913.9,17668.9,17648.6,17874.1,17354.7,16448.8,16066.2,15896.4
129,16146.6,17393.1,17450.8,17949.2,18085.3,18389.7,18789.4,18635.3,18505.6,18884.1,19510.3,19936.8,20161.5,20197.7,20125.5,20104.7,20652.8,21481.2,21786.7,21706.7,21720.7,21953.9,22270.7,21678.3,20827.1,20476.8,20839.5,21921.7,22840.2,23597.5,24140.6,24700.1,25421.6,26439.6,27414.9,27575.8,27252.5,26995.2,26673.0,26183.0,24806.4,23253.7,22548.2,21931.6,21168.2,20723.4,21011.4,21806.7,21770.9,20948.8,20426.0,19748.4,19053.9,18886.8,18703.2,18475.6,18540.9,18931.8,18729.0,18967.8,19832.0,20324.3,20705.6,20924.0,20991.5,20960.4,20958.3,21359.8,21070.8,20138.7,19697.1,19523.8,19595.6,19676.3,19799.4,19749.1,19562.7,19592.5,19106.7,18877.0,18855.2,18377.1,18285.0,18347.0,18485.0,18684.5,18856.4,18897.7,18876.9,18831.2,18703.6,18346.2,17913.4,17671.9,17651.8,17875.8,17357.6,16454.6,16071.7,15902.0
130,16147.7,17397.0,17458.0,17953.9,18092.9,18398.0,18794.6,18641.3,18511.5,18894.1,19521.7,19946.9,20171.6,20207.5,20136.5,20114.5,20661.6,21492.2,21799.6,21718.4,21731.4,21965.3,22278.2,21685.0,20836.5,20489.4,20852.3,21934.5,22849.5,23603.0,24145.5,24707.4,25431.2,26447.8,27419.1,27578.6,27254.5,26998.8,26677.8,26187.3,24812.8,23261.9,22556.4,21941.7,21180.3,20734.1,21019.5,21816.3,21782.9,20960.9,20437.7,19757.0,19061.1,18893.1,18709.8,18483.7,18551.2,18941.2,18736.3,18974.8,19841.9,20333.2,20713.7,20934.2,20998.4,20966.5,20963.8,21365.9,21077.7,20147.3,19708.0,19531.9,19601.0,19680.1,19803.6,19753.2,19566.8,19598.8,19114.2,18885.0,18861.9,18383.8,18290.8,18354.0,18493.0,18690.9,18861.5,18902.4,18880.7,18834.3,18706.7,18350.0,17915.8,17674.0,17654.2,17879.4,17365.1,16459.1,16076.0,15908.3
131,16152.8,17402.5,17465.4,17962.5,18105.4,18408.4,18800.7,18650.3,18519.8,18905.4,19535.1,19959.7,20183.7,20218.0,20147.4,20127.6,20673.5,21500.3,21811.3,21731.1,21743.1,21976.8,22289.3,21695.0,20847.5,20501.1,20863.7,21948.7,22862.3,23614.3,24155.1,24716.1,25440.4,26453.9,27420.0,27579.1,27258.9,27001.3,26677.6,26187.9,24814.5,23265.9,22561.5,21948.5,21188.7,20743.3,21032.5,21829.5,21794.5,20973.3,20449.4,19768.9,19071.6,18900.7,18718.5,18492.7,18557.5,18949.0,18745.6,18985.2,19853.0,20340.9,20724.0,20947.3,21010.7,20976.5,20969.6,21370.2,21083.6,20153.8,19712.1,19534.8,19605.3,19684.8,19809.2,19761.3,19573.6,19603.8,19120.0,18888.1,18866.3,18388.8,18296.5,18359.1,18497.5,18697.6,18869.6,18907.8,18885.4,18839.4,18711.3,18354.3,17919.4,17675.7,17654.6,17880.8,17370.6,16465.6,16080.1,15912.4
132,16156.2,17409.9,17470.7,17965.7,18114.1,18420.0,18808.7,18657.7,18529.4,18915.1,19544.6,19969.2,20193.1,20228.5,20156.7,20138.5,20687.8,21512.0,21822.2,21745.1,21756.7,21987.9,22300.7,21705.9,20860.2,20515.2,20877.7,21961.3,22872.9,23624.8,24165.1,24725.3,25448.5,26464.5,27429.1,27585.4,27264.7,27007.3,26680.9,26190.3,24819.1,23273.4,22570.7,21957.0,21197.3,20753.3,21043.7,21839.9,21804.3,20983.8,20458.6,19777.2,19079.7,18909.4,18727.1,18501.7,18567.5,18958.0,18756.2,18999.3,19865.3,20352.3,20736.0,20958.1,21020.2,20985.3,20980.0,21379.0,21092.0,20162.9,19719.6,19541.0,19613.3,19691.8,19816.7,19770.6,19579.4,19609.5,19125.0,18890.3,18870.3,18393.1,18301.9,18367.6,18504.3,18705.7,18876.2,18912.4,18887.9,18842.2,18718.9,18363.0,17925.2,17678.3,17657.6,17885.2,17376.2,16471.6,16085.4,15916.8
133,16164.3,17417.0,17476.6,17972.8,18121.4,18428.6,18818.7,18665.4,18536.8,18924.0,19555.2,19979.9,20202.3,20238.0,20165.9,20149.8,20700.5,21523.3,21835.0,21756.6,21766.4,21999.4,22313.1,21717.7,20872.5,20524.3,20886.2,21971.8,22886.0,23638.2,24178.5,24736.5,25458.0,26473.2,27432.0,27587.9,27269.6,27008.8,26683.1,26193.4,24817.7,23276.1,22575.9,21960.8,21202.7,20762.0,21055.1,21850.0,21812.8,20994.7,20468.5,19786.9,19090.6,18920.7,18739.3,18513.0,18577.3,18964.6,18762.3,19008.2,19872.0,20359.5,20744.7,20967.5,21029.3,20993.0,20988.8,21384.3,21096.4,20168.2,19723.8,19547.2,19620.9,19699.1,19823.9,19781.0,19590.3,19617.3,19129.6,18893.4,18876.1,18401.7,18309.3,18372.8,18510.4,18713.1,18883.3,18918.8,18894.4,18849.3,18724.9,18367.9,17930.8,17684.0,17661.3,17887.0,17377.0,16474.0,16089.2,15923.6
134,16166.9,17420.4,17479.7,17977.9,18124.6,18431.1,18825.3,18673.7,18547.8,18931.5,19559.5,19985.7,20210.3,20248.0,20174.1,20156.2,20709.1,21537.0,21848.4,21767.1,21776.7,22012.2,22326.2,21730.4,20884.2,20535.0,20895.8,21978.0,22894.5,23645.9,24186.6,24745.1,25466.9,26481.5,27441.7,27595.8,27274.1,27015.3,26688.8,26201.2,24829.0,23284.3,22583.1,21968.7,21211.5,20771.3,21064.7,21858.1,21820.2,21002.2,20475.6,19795.9,19100.3,18928.6,18744.4,18518.5,18587.9,18974.3,18769.6,19015.5,19876.5,20366.5,20751.3,20972.6,21034.7,21000.8,20997.0,21390.4,21103.2,20176.7,19732.4,19556.3,19630.9,19708.5,19829.1,19782.1,19595.9,19624.3,19137.1,18905.0,18885.8,18408.0,18314.5,18380.2,18519.4,18720.3,18888.8,18924.0,18900.4,18856.8,18731.1,18371.7,17934.5,17687.9,17666.2,17893.1,17383.2,16477.8,16095.6,15932.7
135,16173.0,17426.2,17484.2,17982.9,18130.4,18436.8,18833.1,18679.9,18553.2,18938.1,19567.3,19994.3,20217.2,20255.1,20186.7,20169.1,20716.4,21544.3,21858.8,21775.4,21785.1,22023.9,22336.8,21741.3,20893.7,20543.3,20905.5,21986.6,22902.9,23652.9,24193.2,24751.8,25471.5,26483.2,27443.8,27598.5,27275.9,27017.4,26696.0,26212.5,24840.4,23293.5,22593.5,21981.9,21224.0,20780.8,21071.1,21866.1,21830.5,21011.8,20484.6,19805.9,19108.8,18934.4,18751.1,18528.0,18596.4,18983.2,18776.6,19019.4,19882.5,20374.5,20757.8,20980.8,21043.8,21008.2,21002.8,21396.8,21112.0,20189.1,19743.3,19563.7,19635.7,19714.0,19836.9,19788.7,19603.3,19632.7,19144.4,18914.5,18894.4,18413.8,18319.5,18386.3,18528.4,18726.8,18894.5,18929.2,18905.2,18863.9,18735.3,18374.6,17940.0,17691.7,17668.5,17896.8,17389.4,16484.2,16099.8,15937.7
136,16176.8,17428.9,17486.2,17987.5,18134.9,18438.7,18837.1,18688.1,18564.0,18947.0,19574.2,20002.5,20226.3,20262.1,20193.2,20175.1,20723.1,21553.9,21866.9,21785.7,21796.8,22031.9,22344.1,21748.3,20899.6,20552.0,20915.3,21994.0,22907.6,23657.1,24198.2,24755.3,25472.2,26480.5,27448.5,27605.9,27281.2,27025.3,26704.8,26224.9,24857.9,23308.4,22607.3,21996.3,21236.5,20789.5,21075.5,21871.7,21839.1,21019.1,20493.5,19813.4,19115.0,18942.5,18756.9,18534.0,18603.7,18990.6,18783.5,19025.0,19889.8,20383.8,20767.2,20987.6,21050.3,21016.0,21009.2,21404.1,21119.3,20197.8,19751.3,19567.8,19640.0,19719.3,19842.6,19791.2,19605.6,19637.5,19151.7,18924.1,18903.4,18419.3,18324.1,18392.7,18535.2,18733.4,18899.7,18932.9,18908.7,18867.6,18740.0,18378.4,17940.8,17690.8,17670.4,17903.9,17396.7,16492.8,16109.4,15943.4
137,16181.3,17434.1,17489.4,17989.9,18138.7,18443.6,18839.9,18692.1,18568.7,18951.6,19581.0,20007.9,20232.4,20269.1,20200.5,20182.2,20729.9,21561.9,21875.3,21795.1,21804.6,22037.5,22351.1,21756.1,20907.6,20559.1,20919.4,21998.9,22912.0,23663.4,24206.3,24761.8,25475.6,26485.1,27455.7,27616.1,27291.2,27033.1,26715.6,26238.4,24871.2,23320.9,22620.1,22006.9,21245.2,20799.7,21082.4,21877.0,21847.6,21026.7,20501.4,19821.1,19122.1,18951.4,18768.3,18541.7,18607.7,18998.3,18791.3,19032.9,19899.4,20391.8,20776.0,20996.3,21058.6,21022.9,21015.7,21415.3,21131.0,20205.8,19759.0,19572.9,19643.6,19723.2,19850.0,19804.6,19617.3,19645.5,19159.9,18930.3,18909.8,18426.0,18329.4,18399.5,18542.5,18741.4,18908.0,18941.1,18916.7,18872.6,18744.0,18383.0,17943.7,17693.0,17672.3,17907.8,17401.0,16496.8,16113.8,15947.4
138,16180.9,17436.0,17492.5,17995.7,18142.0,18445.7,18844.8,18702.4,18580.7,18960.6,19587.2,20015.6,20242.7,20279.4,20207.6,20187.0,20738.5,21573.4,21887.3,21807.5,21815.4,22045.0,22360.1,21766.9,20915.9,20567.4,20925.7,22002.7,22917.9,23672.2,24215.5,24770.6,25482.8,26490.3,27461.5,27623.9,27299.4,27039.9,26721.5,26246.3,24880.0,23329.1,22627.1,22015.5,21255.7,20808.4,21091.7,21885.5,21856.3,21036.3,20511.4,19832.9,19131.7,18958.6,18774.2,18545.6,18613.8,19006.7,18801.4,19042.4,19907.8,20398.7,20784.4,21002.6,21064.8,21030.7,21021.8,21422.0,21136.8,20210.1,19766.8,19580.5,19647.9,19727.7,19854.0,19809.5,19623.6,19650.9,19167.3,18937.3,18916.6,18434.4,18337.3,18405.7,18549.6,18750.9,18916.1,18948.9,18924.4,18876.9,18747.6,18387.1,17945.1,17694.0,17675.5,17910.7,17404.0,16500.5,16120.8,15954.6
139,16181.7,17437.8,17495.3,18000.9,18146.6,18449.4,18851.4,18709.8,18585.1,18964.1,19593.5,20023.2,20249.7,20287.6,20220.3,20200.3,20747.2,21581.7,21897.0,21814.4,21821.7,22053.9,22370.9,21778.2,20926.1,20574.3,20931.6,22010.3,22927.2,23683.4,24224.6,24779.3,25492.0,26501.1,27469.1,27628.3,27303.9,27044.1,26727.5,26253.7,24885.7,23334.3,22635.0,22022.8,21260.8,20816.0,21101.8,21894.2,21865.2,21044.3,20520.2,19843.7,19138.7,18965.0,18781.9,18552.6,18619.5,19013.5,18810.5,19053.7,19917.2,20405.4,20791.3,21010.3,21072.7,21037.6,21028.5,21430.4,21145.9,20218.1,19774.8,19587.3,19655.1,19736.9,19862.7,19817.6,19632.2,19658.6,19175.3,18943.8,18922.5,18441.0,18344.3,18411.6,18551.2,18752.8,18923.6,18958.1,18934.2,18883.9,18751.0,18391.5,17950.7,17699.7,17679.0,17912.4,17410.0,16507.5,16124.6,15960.2
140,16184.2,17440.4,17498.8,18004.8,18148.5,18451.4,18859.0,18717.5,18592.7,18975.0,19604.1,20034.8,20259.5,20295.0,20231.0,20211.4,20758.4,21591.2,21905.8,21823.3,21831.3,22063.8,22380.6,21786.8,20931.8,20582.7,20942.3,22019.6,22935.9,23691.1,24234.3,24789.4,25500.5,26507.0,27473.6,27631.0,27306.9,27050.4,26735.7,26261.3,24894.2,23344.3,22645.3,22034.8,21271.5,20822.8,21108.9,21903.2,21874.9,21052.9,20526.8,19850.3,19145.1,18971.2,18789.2,18563.6,18631.2,19020.3,18815.4,19059.3,19925.2,20414.9,20799.3,21017.4,21080.2,21044.5,21035.6,21433.9,21149.5,20226.7,19784.1,19594.6,19661.6,19746.0,19872.0,19823.6,19636.9,19665.1,19180.0,18947.7,18927.1,18445.8,18350.9,18419.2,18558.4,18758.4,18928.7,18964.7,18938.3,18886.0,18756.5,18395.8,17952.9,17703.6,17682.7,17916.5,17414.3,16512.2,16129.3,15964.6
141,16188.5,17445.2,17504.1,18008.7,18152.5,18458.2,18865.5,18722.7,18598.7,18983.0,19614.2,20043.4,20265.5,20301.3,20238.6,20221.2,20768.7,21601.6,21914.5,21830.8,21840.6,22073.2,22387.4,21791.4,20940.5,20594.1,20951.8,22029.0,22944.3,23697.5,24241.1,24796.0,25506.4,26513.5,27479.1,27635.1,27311.5,27059.4,26748.4,26271.3,24903.8,23356.4,22656.5,22042.7,21277.4,20829.4,21116.3,21911.3,21881.9,21059.6,20535.4,19857.2,19153.9,18981.3,18799.1,18574.7,18639.7,19026.8,18819.9,19066.5,19934.1,20423.2,20806.9,21025.9,21089.5,21054.0,21045.2,21441.9,21157.7,20237.0,19791.0,19598.6,19668.9,19755.6,19879.7,19830.5,19644.8,19673.3,19187.0,18954.9,18933.0,18450.5,18360.4,18429.3,18563.5,18763.4,18934.8,18969.2,18940.7,18891.8,18763.8,18398.1,17954.8,17707.6,17687.9,17922.8,17419.3,16518.0,16135.3,15969.0
142,16190.6,17450.4,17508.2,18010.7,18155.9,18463.5,18870.6,18725.9,18603.9,18992.2,19623.7,20053.1,20275.3,20310.6,20245.3,20229.2,20778.8,21612.7,21926.9,21842.3,21853.2,22084.1,22395.9,21802.4,20953.2,20605.7,20961.6,22038.3,22950.9,23702.0,24249.7,24804.4,25513.4,26521.6,27487.5,27645.1,27321.8,27068.2,26759.5,26284.0,24917.7,23369.2,22665.8,22054.8,21291.3,20841.0,21128.5,21921.1,21888.8,21067.8,20543.5,19865.2,19163.9,18988.9,18808.9,18584.8,18648.8,19037.8,18826.6,19071.6,19940.9,20431.0,20813.2,21031.1,21097.5,21062.0,21052.4,21450.1,21166.0,20245.7,19800.8,19607.6,19675.9,19760.4,19885.7,19838.8,19653.0,19682.4,19193.7,18960.2,18937.8,18457.7,18369.7,18437.9,18576.0,18774.4,18940.1,18974.3,18945.4,18897.0,18768.9,18400.9,17957.2,17709.8,17689.9,17925.7,17421.8,16521.5,16141.1,15975.0
143,16191.5,17452.9,17512.3,18015.1,18164.4,18471.5,18875.7,18729.9,18609.1,18998.5,19628.6,20059.0,20281.6,20317.0,20252.2,20236.1,20785.5,21618.8,21934.8,21853.0,21864.2,22093.3,22403.9,21809.7,20961.0,20610.5,20968.2,22044.5,22956.0,23709.3,24255.1,24806.8,25517.4,26527.5,27488.1,27644.8,27324.5,27069.6,26760.6,26289.5,24922.3,23373.8,22672.2,22059.2,21297.2,20848.8,21138.4,21929.3,21893.0,21074.9,20551.5,19872.0,19172.4,18997.4,18813.6,18590.1,18654.0,19043.6,18833.4,19077.5,19946.2,20435.8,20820.7,21039.6,21104.5,21069.9,21061.7,21459.8,21174.0,20252.1,19805.6,19613.0,19680.6,19764.5,19891.0,19843.7,19658.5,19688.1,19199.8,18966.3,18944.1,18464.3,18375.8,18441.9,18578.6,18779.6,18943.8,18976.1,18948.8,18901.9,18771.7,18403.3,17961.3,17713.1,17694.7,17927.6,17424.0,16526.8,16147.7,15981.1
144,16196.1,17456.2,17516.1,18020.8,18173.8,18479.6,18882.2,18736.0,18614.2,19005.2,19636.0,20068.2,20290.7,20327.3,20264.1,20246.4,20795.5,21629.1,21942.8,21860.2,21872.2,22102.6,22413.7,21819.2,20971.3,20619.7,20978.2,22056.4,22967.5,23718.9,24262.3,24814.3,25527.9,26536.6,27493.0,27648.0,27328.8,27072.9,26764.1,26294.7,24925.4,23375.4,22675.5,22066.5,21305.3,20857.6,21149.7,21936.6,21899.5,21084.9,20560.7,19879.7,19179.6,19006.6,18823.5,18597.4,18661.8,19050.3,18839.4,19084.6,19955.6,20446.1,20831.5,21048.5,21111.7,21075.0,21068.1,21467.5,21178.4,20254.5,19807.2,19617.8,19687.7,19771.6,19900.4,19854.9,19665.9,19693.9,19208.0,18972.4,18951.4,18474.3,18381.7,18444.8,18582.3,18784.8,18950.4,18983.3,18956.3,18903.7,18773.0,18408.4,17967.6,17720.0,17696.8,17926.7,17424.8,16528.8,16152.4,15989.2
145,16202.7,17462.1,17522.2,18027.6,18180.9,18487.5,18889.2,18746.5,18625.7,19015.0,19645.3,20074.8,20298.0,20336.7,20272.6,20251.3,20803.3,21638.7,21948.0,21866.2,21881.5,22113.8,22424.2,21827.8,20978.6,20628.2,20988.0,22063.0,22977.1,23729.0,24268.3,24822.5,25535.5,26540.8,27493.9,27645.8,27326.0,27071.4,26761.8,26293.5,24927.2,23380.7,22683.0,22072.6,21311.5,20864.0,21155.5,21944.5,21907.0,21094.9,20570.2,19886.6,19185.9,19014.1,18829.6,18604.5,18671.9,19057.3,18846.9,19093.2,19965.0,20455.0,20841.4,21057.6,21118.8,21083.9,21077.0,21471.7,21183.0,20260.5,19810.2,19623.9,19694.2,19777.8,19906.1,19859.9,19671.1,19698.1,19213.2,18978.6,18956.6,18475.7,18382.6,18448.3,18587.3,18791.5,18956.3,18988.5,18959.4,18904.8,18774.7,18409.2,17967.9,17721.9,17700.3,17931.0,17427.3,16531.6,16157.2,15992.6
146,16208.9,17467.6,17526.5,18031.4,18182.6,18492.2,18895.3,18755.1,18634.3,19023.9,19655.7,20084.6,20309.0,20348.3,20283.1,20263.8,20817.1,21652.6,21960.0,21876.8,21892.6,22126.9,22435.7,21835.5,20989.0,20641.4,21001.1,22078.1,22991.2,23740.5,24279.1,24834.5,25546.2,26547.9,27500.6,27655.2,27335.8,27082.0,26772.9,26298.6,24932.8,23390.5,22692.2,22084.3,21322.8,20874.4,21165.8,21953.5,21918.4,21107.4,20582.4,19899.5,19196.0,19022.1,18840.5,18613.3,18680.3,19068.1,18857.4,19103.4,19975.5,20465.2,20848.9,21065.5,21128.4,21092.3,21084.7,21480.6,21191.6,20268.1,19819.7,19634.2,19704.0,19785.6,19911.4,19866.1,19678.9,19706.4,19221.4,18986.5,18963.0,18480.5,18389.6,18456.9,18597.4,18799.0,18964.8,18998.0,18966.0,18910.0,18778.3,18411.9,17970.5,17724.4,17703.3,17936.0,17431.4,16535.5,16163.2,16001.0
147,16213.1,17474.9,17530.8,18032.7,18184.9,18498.8,18901.6,18760.4,18640.0,19032.1,19666.5,20095.0,20320.4,20358.6,20291.6,20271.4,20825.7,21662.9,21972.5,21889.7,21906.5,22141.4,22447.3,21847.0,20998.9,20647.4,21007.3,22085.3,22999.8,23750.6,24288.9,24844.3,25555.3,26555.3,27509.2,27665.5,27345.2,27088.4,26776.2,26304.8,24943.8,23404.7,22707.7,22098.0,21334.8,20884.8,21173.7,21962.9,21928.3,21114.4,20590.2,19909.0,19206.1,19028.9,18844.4,18620.1,18690.7,19079.1,18868.2,19113.4,19982.7,20471.5,20854.3,21071.5,21135.2,21102.8,21097.3,21491.3,21202.7,20278.8,19831.8,19645.4,19713.1,19795.1,19918.3,19868.5,19684.7,19713.0,19226.1,18994.5,18972.1,18485.8,18395.4,18466.2,18609.1,18808.3,18971.6,19005.2,18971.7,18917.0,18783.5,18414.2,17971.7,17726.4,17708.0,17941.4,17437.9,16543.3,16169.3,16008.2
148,16217.7,17480.3,17537.3,18037.7,18188.5,18503.4,18908.2,18766.8,18647.9,19041.1,19674.6,20104.1,20330.1,20369.0,20302.9,20283.5,20838.7,21673.0,21982.7,21901.7,21916.1,22150.6,22458.3,21856.7,21009.0,20655.4,21015.8,22097.5,23012.1,23762.2,24299.3,24852.6,25564.1,26564.0,27519.0,27676.5,27358.4,27102.7,26791.0,26319.9,24956.0,23415.4,22719.2,22109.4,21343.9,20895.9,21186.0,21973.5,21938.9,21123.2,20600.5,19922.4,19219.6,19038.4,18854.3,18631.9,18699.2,19088.6,18879.3,19122.9,19991.2,20481.8,20865.1,21080.5,21142.9,21112.4,21108.4,21503.7,21213.6,20286.2,19841.9,19654.9,19720.6,19803.6,19928.2,19877.3,19693.2,19722.5,19234.9,19004.9,18980.6,18493.7,18402.8,18473.9,18616.6,18814.3,18981.2,19014.3,18980.7,18926.8,18790.8,18422.6,17978.5,17732.0,17713.6,17945.8,17443.2,16549.1,16175.5,16016.7
149,16222.3,17483.0,17539.4,18040.8,18193.2,18508.7,18912.6,18772.0,18653.5,19045.6,19681.9,20112.2,20335.0,20375.1,20309.6,20291.3,20847.2,21679.6,21988.6,21908.6,21924.7,22160.0,22465.4,21866.5,21018.8,20661.9,21019.0,22100.0,23019.3,23769.2,24303.8,24857.3,25568.0,26567.8,27527.2,27683.3,27359.3,27104.4,26796.8,26329.4,24965.2,23423.0,22726.8,22114.1,21347.0,20900.5,21192.9,21982.0,21944.1,21129.0,20608.7,19929.0,19229.2,19048.7,18860.3,18637.5,18706.8,19094.1,18884.1,19129.8,19996.4,20487.6,20870.6,21084.3,21148.3,21119.2,21117.0,21510.7,21219.8,20291.5,19844.4,19658.0,19726.3,19811.8,19936.5,19884.0,19699.6,19728.4,19239.5,19011.3,18986.5,18499.8,18409.5,18479.4,18622.3,18820.5,18987.8,19020.4,18984.5,18930.8,18795.5,18427.6,17982.4,17734.3,17715.8,17949.5,17448.4,16554.6,16180.3,16018.0
150,16223.2,17482.3,17542.9,18047.2,18197.5,18509.6,18917.5,18780.5,18663.5,19053.8,19689.8,20119.4,20342.8,20384.2,20318.3,20303.0,20858.8,21688.4,21997.2,21917.9,21934.5,22170.2,22475.9,21875.8,21027.5,20672.8,21029.9,22109.6,23028.2,23776.9,24311.7,24864.6,25573.2,26574.7,27533.0,27688.4,27364.1,27110.6,26808.0,26339.7,24972.1,23427.6,22734.0,22120.3,21351.2,20908.8,21203.0,21990.5,21951.8,21138.4,20616.8,19936.1,19236.2,19058.4,18871.9,18646.5,18711.4,19101.0,18892.9,19136.1,20003.6,20496.4,20881.2,21094.4,21158.3,21127.1,21119.5,21511.9,21226.6,20298.3,19850.1,19662.8,19730.7,19816.1,19941.5,19890.6,19704.7,19734.1,19246.5,19019.3,18989.6,18502.9,18415.2,18486.2,18629.1,18826.8,18992.4,19024.5,18991.2,18937.3,18799.9,18431.0,17984.6,17734.1,17718.5,17953.5,17450.0,16556.8,16185.3,16021.2
151,16225.4,17483.5,17543.5,18047.6,18199.8,18516.1,18924.1,18785.0,18668.3,19059.8,19697.1,20128.0,20350.1,20390.6,20325.8,20312.5,20865.7,21696.7,22009.8,21930.9,21948.1,22181.7,22485.1,21883.7,21036.5,20682.0,21036.1,22116.4,23034.3,23784.7,24320.8,24870.0,25578.4,26581.1,27536.9,27692.4,27366.7,27112.9,26809.7,26341.5,24976.7,23435.1,22744.5,22129.6,21358.9,20915.6,21210.2,21997.1,21956.8,21143.9,20620.9,19937.6,19240.3,19068.2,18880.1,18651.8,18717.7,19108.4,18898.9,19141.2,20009.0,20501.1,20886.9,21103.9,21168.3,21133.6,21124.2,21516.7,21232.8,20305.2,19855.7,19668.3,19737.5,19822.3,19945.3,19896.0,19710.6,19738.2,19250.6,19024.8,18998.0,18511.4,18421.8,18493.0,18636.9,18833.0,18995.8,19028.3,18995.6,18941.2,18802.6,18432.1,17986.5,17734.4,17720.3,17956.7,17452.0,16560.2,16189.7,16024.5
